2014-05-22 16:29:31.181000,7,0.12
2014-05-22 16:31:34.206000,7,0.12
2014-05-22 16:33:37.230000,4,0.07
2014-05-22 16:35:40.254000,9,0.15
2014-05-22 16:37:43.280000,5,0.08
2014-05-22 16:39:46.305000,8,0.14
2014-05-22 16:41:49.330000,1,0.01
2014-05-22 16:43:52.354000,4,0.07
2014-05-22 16:45:55.379000,7,0.12
2014-05-22 16:47:58.404000,7,0.12
2014-05-22 16:50:01.429000,4,0.07
2014-05-22 16:52:04.454000,7,0.12
2014-05-22 16:54:07.479000,4,0.07
2014-05-22 16:56:10.503000,5,0.08
2014-05-22 16:58:13.528000,8,0.14
2014-05-22 17:00:16.553000,9,0.15
2014-05-22 17:02:19.579000,5,0.08
2014-05-22 17:04:22.603000,3,0.05
2014-05-22 17:06:25.627000,3,0.05
2014-05-22 17:08:28.653000,6,0.1
2014-05-22 17:10:31.677000,2,0.03
2014-05-22 17:12:34.703000,6,0.1
2014-05-22 17:14:37.727000,5,0.08
2014-05-22 17:16:40.752000,7,0.12
2014-05-22 17:18:43.777000,6,0.1
2014-05-22 17:20:46.806000,5,0.08
2014-05-22 17:22:49.827000,6,0.1
2014-05-22 17:24:52.856000,3,0.05
2014-05-22 17:26:55.876000,9,0.15
2014-05-22 17:28:58.901000,5,0.08
2014-05-22 17:31:01.926000,8,0.14
2014-05-22 17:33:04.955000,9,0.15
2014-05-22 17:35:07.980000,5,0.08
2014-05-22 17:37:11.005000,5,0.08
2014-05-22 17:39:14.026000,8,0.14
2014-05-22 17:41:17.054000,10,0.17
2014-05-22 17:43:20.080000,6,0.1
2014-05-22 17:45:23.105000,7,0.12
2014-05-22 17:47:26.129000,7,0.12
2014-05-22 17:49:29.154000,11,0.19
2014-05-22 17:51:32.174000,5,0.08
2014-05-22 17:53:35.204000,5,0.08
2014-05-22 17:55:38.228000,6,0.1
2014-05-22 17:57:41.253000,6,0.1
2014-05-22 17:59:44.279000,6,0.1
2014-05-22 18:01:47.303000,2,0.03
2014-05-22 18:03:50.328000,3,0.05
2014-05-22 18:05:53.352000,5,0.08
2014-05-22 18:07:56.378000,5,0.08
2014-05-22 18:09:59.403000,5,0.08
2014-05-22 18:12:02.427000,8,0.14
2014-05-22 18:14:05.453000,5,0.08
2014-05-22 18:16:08.477000,10,0.17
2014-05-22 18:18:11.502000,8,0.14
2014-05-22 18:20:14.527000,4,0.07
2014-05-22 18:22:17.552000,9,0.15
2014-05-22 18:24:20.577000,9,0.15
2014-05-22 18:26:23.601000,4,0.07
2014-05-22 18:28:26.625000,3,0.05
2014-05-22 18:30:29.652000,10,0.17
2014-05-22 18:32:32.676000,13,0.22
2014-05-22 18:34:35.701000,9,0.15
2014-05-22 18:36:38.726000,9,0.15
2014-05-22 18:38:41.750000,6,0.1
2014-05-22 18:40:44.776000,6,0.1
2014-05-22 18:42:47.800000,8,0.14
2014-05-22 18:44:50.826000,7,0.12
2014-05-22 18:46:53.850000,7,0.12
2014-05-22 18:48:56.875000,2,0.03
2014-05-22 18:50:59.900000,4,0.07
2014-05-22 18:53:02.925000,2,0.03
2014-05-22 18:55:05.950000,2,0.03
2014-05-22 18:57:08.974000,8,0.14
2014-05-22 18:59:11.999000,6,0.1
2014-05-22 19:01:15.025000,5,0.08
2014-05-22 19:03:18.049000,6,0.1
2014-05-22 19:05:21.074000,8,0.14
2014-05-22 19:07:24.098000,2,0.03
2014-05-22 19:09:27.125000,6,0.1
2014-05-22 19:11:30.153000,5,0.08
2014-05-22 19:13:33.173000,6,0.1
2014-05-22 19:15:36.199000,5,0.08
2014-05-22 19:17:39.228000,5,0.08
2014-05-22 19:19:42.252000,4,0.07
2014-05-22 19:21:45.273000,5,0.08
2014-05-22 19:23:48.302000,5,0.08
2014-05-22 19:25:51.328000,8,0.14
2014-05-22 19:27:54.348000,6,0.1
2014-05-22 19:29:57.377000,6,0.1
2014-05-22 19:32:00.402000,10,0.17
2014-05-22 19:34:03.426000,7,0.12
2014-05-22 19:36:06.452000,8,0.14
2014-05-22 19:38:09.477000,8,0.14
2014-05-22 19:40:12.501000,6,0.1
2014-05-22 19:42:15.526000,7,0.12
2014-05-22 19:44:18.551000,4,0.07
2014-05-22 19:46:21.577000,5,0.08
2014-05-22 19:48:24.601000,7,0.12
2014-05-22 19:50:27.625000,8,0.14
2014-05-22 19:52:30.651000,7,0.12
2014-05-22 19:54:33.676000,3,0.05
2014-05-22 19:56:36.701000,11,0.19
2014-05-22 19:58:39.725000,8,0.14
2014-05-22 20:00:42.750000,6,0.1
2014-05-22 20:02:45.776000,6,0.1
2014-05-22 20:04:48.800000,8,0.14
2014-05-22 20:06:51.826000,9,0.15
2014-05-22 20:08:54.851000,4,0.07
2014-05-22 20:10:57.875000,3,0.05
2014-05-22 20:13:00.900000,8,0.14
2014-05-22 20:15:03.925000,5,0.08
2014-05-22 20:17:06.951000,3,0.05
2014-05-22 20:19:09.975000,3,0.05
2014-05-22 20:21:13,4,0.07
2014-05-22 20:23:16.025000,7,0.12
2014-05-22 20:25:19.050000,8,0.14
2014-05-22 20:27:22.076000,5,0.08
2014-05-22 20:29:25.100000,5,0.08
2014-05-22 20:31:28.125000,3,0.05
2014-05-22 20:33:31.150000,7,0.12
2014-05-22 20:35:34.175000,6,0.1
2014-05-22 20:37:37.200000,2,0.03
2014-05-22 20:39:40.224000,9,0.15
2014-05-22 20:41:43.250000,4,0.07
2014-05-22 20:43:46.275000,9,0.15
2014-05-22 20:45:49.299000,7,0.12
2014-05-22 20:47:52.330000,5,0.08
2014-05-22 20:49:55.354000,5,0.08
2014-05-22 20:51:58.375000,9,0.15
2014-05-22 20:54:01.399000,9,0.15
2014-05-22 20:56:04.423000,5,0.08
2014-05-22 20:58:07.450000,5,0.08
2014-05-22 21:00:10.474000,3,0.05
2014-05-22 21:02:13.499000,4,0.07
2014-05-22 21:04:16.524000,7,0.12
2014-05-22 21:06:19.553000,5,0.08
2014-05-22 21:08:22.578000,8,0.14
2014-05-22 21:10:25.603000,5,0.08
2014-05-22 21:12:28.628000,6,0.1
2014-05-22 21:14:31.649000,7,0.12
2014-05-22 21:16:34.677000,6,0.1
2014-05-22 21:18:37.703000,3,0.05
2014-05-22 21:20:40.728000,2,0.03
2014-05-22 21:22:43.752000,9,0.15
2014-05-22 21:24:46.777000,6,0.1
2014-05-22 21:26:49.802000,10,0.17
2014-05-22 21:28:52.828000,6,0.1
2014-05-22 21:30:55.852000,5,0.08
2014-05-22 21:32:58.876000,10,0.17
2014-05-22 21:35:01.902000,7,0.12
2014-05-22 21:37:04.927000,6,0.1
2014-05-22 21:39:07.952000,6,0.1
2014-05-22 21:41:10.977000,5,0.08
2014-05-22 21:43:14.002000,6,0.1
2014-05-22 21:45:17.027000,3,0.05
2014-05-22 21:47:20.051000,4,0.07
2014-05-22 21:49:23.077000,8,0.14
2014-05-22 21:51:26.102000,7,0.12
2014-05-22 21:53:29.126000,7,0.12
2014-05-22 21:55:32.151000,7,0.12
2014-05-22 21:57:35.177000,5,0.08
2014-05-22 21:59:38.202000,5,0.08
2014-05-22 22:01:41.226000,5,0.08
2014-05-22 22:03:44.250000,7,0.12
2014-05-22 22:05:47.277000,5,0.08
2014-05-22 22:07:50.301000,5,0.08
2014-05-22 22:09:53.326000,8,0.14
2014-05-22 22:11:56.351000,5,0.08
2014-05-22 22:13:59.376000,5,0.08
2014-05-22 22:16:02.401000,8,0.14
2014-05-22 22:18:05.425000,8,0.14
2014-05-22 22:20:08.451000,1,0.01
2014-05-22 22:22:11.476000,6,0.1
2014-05-22 22:24:14.500000,6,0.1
2014-05-22 22:26:17.526000,5,0.08
2014-05-22 22:28:20.550000,5,0.08
2014-05-22 22:30:23.576000,4,0.07
2014-05-22 22:32:26.600000,7,0.12
2014-05-22 22:34:29.625000,6,0.1
2014-05-22 22:36:32.650000,4,0.07
2014-05-22 22:38:35.675000,6,0.1
2014-05-22 22:40:38.701000,4,0.07
2014-05-22 22:42:41.729000,4,0.07
2014-05-22 22:44:44.754000,7,0.12
2014-05-22 22:46:47.780000,4,0.07
2014-05-22 22:48:50.800000,3,0.05
2014-05-22 22:50:53.825000,10,0.17
2014-05-22 22:52:56.855000,5,0.08
2014-05-22 22:54:59.879000,11,0.19
2014-05-22 22:57:02.900000,3,0.05
2014-05-22 22:59:05.928000,10,0.17
2014-05-22 23:01:08.955000,10,0.17
2014-05-22 23:03:11.979000,6,0.1
2014-05-22 23:05:15.003000,4,0.07
2014-05-22 23:07:18.029000,8,0.14
2014-05-22 23:09:21.054000,9,0.15
2014-05-22 23:11:24.079000,5,0.08
2014-05-22 23:13:27.099000,3,0.05
2014-05-22 23:15:30.128000,3,0.05
2014-05-22 23:17:33.154000,5,0.08
2014-05-22 23:19:36.179000,7,0.12
2014-05-22 23:21:39.204000,2,0.03
2014-05-22 23:23:42.228000,8,0.14
2014-05-22 23:25:45.254000,7,0.12
2014-05-22 23:27:48.279000,5,0.08
2014-05-22 23:29:51.303000,8,0.14
2014-05-22 23:31:54.328000,8,0.14
2014-05-22 23:33:57.354000,7,0.12
2014-05-22 23:36:00.378000,10,0.17
2014-05-22 23:38:03.403000,6,0.1
2014-05-22 23:40:06.428000,9,0.15
2014-05-22 23:42:09.454000,3,0.05
2014-05-22 23:44:12.478000,4,0.07
2014-05-22 23:46:15.503000,5,0.08
2014-05-22 23:48:18.528000,2,0.03
2014-05-22 23:50:21.553000,8,0.14
2014-05-22 23:52:24.579000,7,0.12
2014-05-22 23:54:27.603000,7,0.12
2014-05-22 23:56:30.627000,4,0.07
2014-05-22 23:58:33.654000,8,0.14
2014-05-23 00:00:36.678000,9,0.15
2014-05-23 00:02:39.703000,15,0.26
2014-05-23 00:04:42.728000,6,0.1
2014-05-23 00:06:45.758000,4,0.07
2014-05-23 00:08:48.779000,3,0.05
2014-05-23 00:10:51.803000,3,0.05
2014-05-23 00:12:54.828000,1,0.01
2014-05-23 00:14:57.853000,4,0.07
2014-05-23 00:17:00.878000,8,0.14
2014-05-23 00:19:03.907000,6,0.1
2014-05-23 00:21:06.932000,5,0.08
2014-05-23 00:23:09.954000,7,0.12
2014-05-23 00:25:12.978000,6,0.1
2014-05-23 00:27:16.002000,10,0.17
2014-05-23 00:29:19.033000,7,0.12
2014-05-23 00:31:22.057000,5,0.08
2014-05-23 00:33:25.078000,6,0.1
2014-05-23 00:35:28.107000,4,0.07
2014-05-23 00:37:31.132000,6,0.1
2014-05-23 00:39:34.157000,8,0.14
2014-05-23 00:41:37.182000,8,0.14
2014-05-23 00:43:40.207000,6,0.1
2014-05-23 00:45:43.232000,7,0.12
2014-05-23 00:47:46.257000,6,0.1
2014-05-23 00:49:49.278000,4,0.07
2014-05-23 00:51:52.306000,10,0.17
2014-05-23 00:53:55.333000,3,0.05
2014-05-23 00:55:58.357000,11,0.19
2014-05-23 00:58:01.381000,9,0.15
2014-05-23 01:00:04.407000,5,0.08
2014-05-23 01:02:07.432000,6,0.1
2014-05-23 01:04:10.457000,6,0.1
2014-05-23 01:06:13.482000,5,0.08
2014-05-23 01:08:16.506000,7,0.12
2014-05-23 01:10:19.532000,7,0.12
2014-05-23 01:12:22.557000,14,0.24
2014-05-23 01:14:25.582000,4,0.07
2014-05-23 01:16:28.606000,5,0.08
2014-05-23 01:18:31.632000,2,0.03
2014-05-23 01:20:34.657000,4,0.07
2014-05-23 01:22:37.682000,6,0.1
2014-05-23 01:24:40.707000,10,0.17
2014-05-23 01:26:43.731000,10,0.17
2014-05-23 01:28:46.757000,6,0.1
2014-05-23 01:30:49.782000,6,0.1
2014-05-23 01:32:52.806000,7,0.12
2014-05-23 01:34:55.832000,7,0.12
2014-05-23 01:36:58.857000,7,0.12
2014-05-23 01:39:01.881000,6,0.1
2014-05-23 01:41:04.907000,3,0.05
2014-05-23 01:43:07.931000,10,0.17
2014-05-23 01:45:10.957000,9,0.15
2014-05-23 01:47:13.982000,2,0.03
2014-05-23 01:49:17.006000,5,0.08
2014-05-23 01:51:20.031000,4,0.07
2014-05-23 01:53:23.057000,4,0.07
2014-05-23 01:55:26.082000,7,0.12
2014-05-23 01:57:29.106000,4,0.07
2014-05-23 01:59:32.136000,9,0.15
2014-05-23 02:01:35.157000,2,0.03
2014-05-23 02:03:38.186000,9,0.15
2014-05-23 02:05:41.210000,8,0.14
2014-05-23 02:07:44.231000,3,0.05
2014-05-23 02:09:47.261000,3,0.05
2014-05-23 02:11:50.286000,4,0.07
2014-05-23 02:13:53.310000,12,0.21
2014-05-23 02:15:56.336000,9,0.15
2014-05-23 02:17:59.357000,6,0.1
2014-05-23 02:20:02.386000,9,0.15
2014-05-23 02:22:05.411000,10,0.17
2014-05-23 02:24:08.436000,7,0.12
2014-05-23 02:26:11.461000,5,0.08
2014-05-23 02:28:14.486000,2,0.03
2014-05-23 02:30:17.510000,5,0.08
2014-05-23 02:32:20.537000,7,0.12
2014-05-23 02:34:23.561000,6,0.1
2014-05-23 02:36:26.586000,4,0.07
2014-05-23 02:38:29.611000,10,0.17
2014-05-23 02:40:32.635000,11,0.19
2014-05-23 02:42:35.662000,10,0.17
2014-05-23 02:44:38.686000,7,0.12
2014-05-23 02:46:41.710000,6,0.1
2014-05-23 02:48:44.736000,5,0.08
2014-05-23 02:50:47.761000,11,0.19
2014-05-23 02:52:50.786000,7,0.12
2014-05-23 02:54:53.811000,9,0.15
2014-05-23 02:56:56.835000,6,0.1
2014-05-23 02:58:59.861000,3,0.05
2014-05-23 03:01:02.886000,7,0.12
2014-05-23 03:03:05.911000,6,0.1
2014-05-23 03:05:08.936000,4,0.07
2014-05-23 03:07:11.961000,3,0.05
2014-05-23 03:09:14.986000,5,0.08
2014-05-23 03:11:18.011000,4,0.07
2014-05-23 03:13:21.036000,9,0.15
2014-05-23 03:15:24.061000,7,0.12
2014-05-23 03:17:27.086000,7,0.12
2014-05-23 03:19:30.111000,9,0.15
2014-05-23 03:21:33.135000,6,0.1
2014-05-23 03:23:36.162000,7,0.12
2014-05-23 03:25:39.186000,9,0.15
2014-05-23 03:27:42.211000,4,0.07
2014-05-23 03:29:45.236000,2,0.03
2014-05-23 03:31:48.261000,7,0.12
2014-05-23 03:33:51.291000,7,0.12
2014-05-23 03:35:54.315000,10,0.17
2014-05-23 03:37:57.340000,10,0.17
2014-05-23 03:40:00.361000,6,0.1
2014-05-23 03:42:03.386000,6,0.1
2014-05-23 03:44:06.416000,7,0.12
2014-05-23 03:46:09.440000,8,0.14
2014-05-23 03:48:12.460000,5,0.08
2014-05-23 03:50:15.491000,4,0.07
2014-05-23 03:52:18.515000,5,0.08
2014-05-23 03:54:21.541000,6,0.1
2014-05-23 03:56:24.566000,4,0.07
2014-05-23 03:58:27.590000,3,0.05
2014-05-23 04:00:30.616000,3,0.05
2014-05-23 04:02:33.640000,8,0.14
2014-05-23 04:04:36.666000,7,0.12
2014-05-23 04:06:39.691000,4,0.07
2014-05-23 04:08:42.715000,8,0.14
2014-05-23 04:10:45.741000,3,0.05
2014-05-23 04:12:48.765000,5,0.08
2014-05-23 04:14:51.791000,9,0.15
2014-05-23 04:16:54.816000,5,0.08
2014-05-23 04:18:57.840000,6,0.1
2014-05-23 04:21:00.866000,6,0.1
2014-05-23 04:23:03.891000,9,0.15
2014-05-23 04:25:06.916000,2,0.03
2014-05-23 04:27:09.941000,3,0.05
2014-05-23 04:29:12.965000,6,0.1
2014-05-23 04:31:15.992000,4,0.07
2014-05-23 04:33:19.016000,3,0.05
2014-05-23 04:35:22.041000,10,0.17
2014-05-23 04:37:25.066000,8,0.14
2014-05-23 04:39:28.091000,6,0.1
2014-05-23 04:41:31.117000,6,0.1
2014-05-23 04:43:34.141000,7,0.12
2014-05-23 04:45:37.166000,4,0.07
2014-05-23 04:47:40.191000,6,0.1
2014-05-23 04:49:43.216000,6,0.1
2014-05-23 04:51:46.242000,6,0.1
2014-05-23 04:53:49.266000,4,0.07
2014-05-23 04:55:52.291000,3,0.05
2014-05-23 04:57:55.317000,12,0.21
2014-05-23 04:59:58.341000,4,0.07
2014-05-23 05:02:01.367000,5,0.08
2014-05-23 05:04:04.396000,8,0.14
2014-05-23 05:06:07.417000,4,0.07
2014-05-23 05:08:10.442000,6,0.1
2014-05-23 05:10:13.471000,3,0.05
2014-05-23 05:12:16.492000,6,0.1
2014-05-23 05:14:19.517000,4,0.07
2014-05-23 05:16:22.546000,7,0.12
2014-05-23 05:18:25.571000,10,0.17
2014-05-23 05:20:28.596000,6,0.1
2014-05-23 05:22:31.622000,3,0.05
2014-05-23 05:24:34.647000,8,0.14
2014-05-23 05:26:37.671000,6,0.1
2014-05-23 05:28:40.696000,11,0.19
2014-05-23 05:30:43.722000,6,0.1
2014-05-23 05:32:46.747000,7,0.12
2014-05-23 05:34:49.772000,6,0.1
2014-05-23 05:36:52.796000,6,0.1
2014-05-23 05:38:55.822000,3,0.05
2014-05-23 05:40:58.847000,9,0.15
2014-05-23 05:43:01.872000,2,0.03
2014-05-23 05:45:04.897000,8,0.14
2014-05-23 05:47:07.922000,9,0.15
2014-05-23 05:49:10.948000,4,0.07
2014-05-23 05:51:13.972000,4,0.07
2014-05-23 05:53:16.997000,7,0.12
2014-05-23 05:55:20.022000,10,0.17
2014-05-23 05:57:23.047000,7,0.12
2014-05-23 05:59:26.073000,8,0.14
2014-05-23 06:01:29.097000,4,0.07
2014-05-23 06:03:32.123000,4,0.07
2014-05-23 06:05:35.148000,3,0.05
2014-05-23 06:07:38.172000,4,0.07
2014-05-23 06:09:41.198000,2,0.03
2014-05-23 06:11:44.222000,8,0.14
2014-05-23 06:13:47.249000,4,0.07
2014-05-23 06:15:50.273000,4,0.07
2014-05-23 06:17:53.297000,4,0.07
2014-05-23 06:19:56.323000,7,0.12
2014-05-23 06:21:59.348000,8,0.14
2014-05-23 06:24:02.374000,7,0.12
2014-05-23 06:26:05.398000,6,0.1
2014-05-23 06:28:08.423000,5,0.08
2014-05-23 06:30:11.448000,10,0.17
2014-05-23 06:32:14.478000,9,0.15
2014-05-23 06:34:17.499000,6,0.1
2014-05-23 06:36:20.527000,10,0.17
2014-05-23 06:38:23.548000,5,0.08
2014-05-23 06:40:26.574000,4,0.07
2014-05-23 06:42:29.603000,13,0.22
2014-05-23 06:44:32.627000,6,0.1
2014-05-23 06:46:35.653000,8,0.14
2014-05-23 06:48:38.678000,9,0.15
2014-05-23 06:50:41.703000,6,0.1
2014-05-23 06:52:44.728000,4,0.07
2014-05-23 06:54:47.752000,3,0.05
2014-05-23 06:56:50.774000,8,0.14
2014-05-23 06:58:53.803000,6,0.1
2014-05-23 07:00:56.828000,0,0.0
2014-05-23 07:02:59.853000,7,0.12
2014-05-23 07:05:02.878000,10,0.17
2014-05-23 07:07:05.904000,6,0.1
2014-05-23 07:09:08.928000,8,0.14
2014-05-23 07:11:11.953000,4,0.07
2014-05-23 07:13:14.979000,8,0.14
2014-05-23 07:15:18.003000,7,0.12
2014-05-23 07:17:21.029000,6,0.1
2014-05-23 07:19:24.053000,7,0.12
2014-05-23 07:21:27.079000,8,0.14
2014-05-23 07:23:30.104000,9,0.15
2014-05-23 07:25:33.128000,3,0.05
2014-05-23 07:27:36.154000,4,0.07
2014-05-23 07:29:39.179000,5,0.08
2014-05-23 07:31:42.204000,8,0.14
2014-05-23 07:33:45.229000,4,0.07
2014-05-23 07:35:48.253000,9,0.15
2014-05-23 07:37:51.280000,4,0.07
2014-05-23 07:39:54.304000,6,0.1
2014-05-23 07:41:57.329000,11,0.19
2014-05-23 07:44:00.354000,4,0.07
2014-05-23 07:46:03.378000,6,0.1
2014-05-23 07:48:06.405000,2,0.03
2014-05-23 07:50:09.429000,5,0.08
2014-05-23 07:52:12.454000,2,0.03
2014-05-23 07:54:15.479000,6,0.1
2014-05-23 07:56:18.504000,8,0.14
2014-05-23 07:58:21.529000,5,0.08
2014-05-23 08:00:24.554000,5,0.08
2014-05-23 08:02:27.579000,10,0.17
2014-05-23 08:04:30.609000,8,0.14
2014-05-23 08:06:33.629000,5,0.08
2014-05-23 08:08:36.654000,5,0.08
2014-05-23 08:10:39.679000,9,0.15
2014-05-23 08:12:42.708000,7,0.12
2014-05-23 08:14:45.734000,3,0.05
2014-05-23 08:16:48.754000,8,0.14
2014-05-23 08:18:51.784000,18,0.31
2014-05-23 08:20:54.805000,7,0.12
2014-05-23 08:22:57.830000,6,0.1
2014-05-23 08:25:00.858000,4,0.07
2014-05-23 08:27:03.884000,4,0.07
2014-05-23 08:29:06.909000,6,0.1
2014-05-23 08:31:09.933000,3,0.05
2014-05-23 08:33:12.955000,8,0.14
2014-05-23 08:35:15.984000,9,0.15
2014-05-23 08:37:19.009000,4,0.07
2014-05-23 08:39:22.034000,4,0.07
2014-05-23 08:41:25.058000,3,0.05
2014-05-23 08:43:28.084000,10,0.17
2014-05-23 08:45:31.109000,10,0.17
2014-05-23 08:47:34.134000,6,0.1
2014-05-23 08:49:37.159000,6,0.1
2014-05-23 08:51:40.183000,2,0.03
2014-05-23 08:53:43.209000,10,0.17
2014-05-23 08:55:46.234000,9,0.15
2014-05-23 08:57:49.258000,5,0.08
2014-05-23 08:59:52.284000,1,0.01
2014-05-23 09:01:55.309000,5,0.08
2014-05-23 09:03:58.334000,9,0.15
2014-05-23 09:06:01.359000,6,0.1
2014-05-23 09:08:04.383000,4,0.07
2014-05-23 09:10:07.410000,8,0.14
2014-05-23 09:12:10.434000,4,0.07
2014-05-23 09:14:13.459000,2,0.03
2014-05-23 09:16:16.484000,7,0.12
2014-05-23 09:18:19.509000,6,0.1
2014-05-23 09:20:22.535000,8,0.14
2014-05-23 09:22:25.559000,4,0.07
2014-05-23 09:24:28.583000,3,0.05
2014-05-23 09:26:31.610000,5,0.08
2014-05-23 09:28:34.634000,5,0.08
2014-05-23 09:30:37.660000,3,0.05
2014-05-23 09:32:40.684000,10,0.17
2014-05-23 09:34:43.709000,7,0.12
2014-05-23 09:36:46.735000,7,0.12
2014-05-23 09:38:49.759000,5,0.08
2014-05-23 09:40:52.785000,2,0.03
2014-05-23 09:42:55.814000,9,0.15
2014-05-23 09:44:58.838000,6,0.1
2014-05-23 09:47:01.860000,4,0.07
2014-05-23 09:49:04.888000,2,0.03
2014-05-23 09:51:07.909000,2,0.03
2014-05-23 09:53:10.939000,8,0.14
2014-05-23 09:55:13.963000,2,0.03
2014-05-23 09:57:16.989000,8,0.14
2014-05-23 09:59:20.014000,3,0.05
2014-05-23 10:01:23.039000,3,0.05
2014-05-23 10:03:26.059000,8,0.14
2014-05-23 10:05:29.088000,10,0.17
2014-05-23 10:07:32.114000,6,0.1
2014-05-23 10:09:35.139000,5,0.08
2014-05-23 10:11:38.164000,6,0.1
2014-05-23 10:13:41.188000,7,0.12
2014-05-23 10:15:44.214000,5,0.08
2014-05-23 10:17:47.239000,5,0.08
2014-05-23 10:19:50.264000,10,0.17
2014-05-23 10:21:53.289000,8,0.14
2014-05-23 10:23:56.314000,3,0.05
2014-05-23 10:25:59.339000,10,0.17
2014-05-23 10:28:02.364000,5,0.08
2014-05-23 10:30:05.388000,8,0.14
2014-05-23 10:32:08.415000,9,0.15
2014-05-23 10:34:11.439000,7,0.12
2014-05-23 10:36:14.463000,7,0.12
2014-05-23 10:38:17.489000,4,0.07
2014-05-23 10:40:20.514000,5,0.08
2014-05-23 10:42:23.539000,14,0.24
2014-05-23 10:44:26.564000,7,0.12
2014-05-23 10:46:29.588000,10,0.17
2014-05-23 10:48:32.614000,5,0.08
2014-05-23 10:50:35.638000,2,0.03
2014-05-23 10:52:38.664000,4,0.07
2014-05-23 10:54:41.688000,4,0.07
2014-05-23 10:56:44.713000,8,0.14
2014-05-23 10:58:47.739000,6,0.1
2014-05-23 11:00:50.763000,5,0.08
2014-05-23 11:02:53.788000,6,0.1
2014-05-23 11:04:56.814000,7,0.12
2014-05-23 11:06:59.838000,7,0.12
2014-05-23 11:09:02.867000,9,0.15
2014-05-23 11:11:05.888000,3,0.05
2014-05-23 11:13:08.913000,7,0.12
2014-05-23 11:15:11.942000,9,0.15
2014-05-23 11:17:14.963000,1,0.01
2014-05-23 11:19:17.988000,10,0.17
2014-05-23 11:21:21.016000,7,0.12
2014-05-23 11:23:24.038000,4,0.07
2014-05-23 11:25:27.067000,5,0.08
2014-05-23 11:27:30.092000,5,0.08
2014-05-23 11:29:33.113000,11,0.19
2014-05-23 11:31:36.141000,8,0.14
2014-05-23 11:33:39.167000,5,0.08
2014-05-23 11:35:42.188000,9,0.15
2014-05-23 11:37:45.216000,9,0.15
2014-05-23 11:39:48.242000,7,0.12
2014-05-23 11:41:51.267000,3,0.05
2014-05-23 11:43:54.291000,10,0.17
2014-05-23 11:45:57.317000,2,0.03
2014-05-23 11:48:00.341000,7,0.12
2014-05-23 11:50:03.367000,3,0.05
2014-05-23 11:52:06.392000,7,0.12
2014-05-23 11:54:09.416000,5,0.08
2014-05-23 11:56:12.441000,5,0.08
2014-05-23 11:58:15.466000,6,0.1
2014-05-23 12:00:18.492000,7,0.12
2014-05-23 12:02:21.516000,7,0.12
2014-05-23 12:04:24.541000,3,0.05
2014-05-23 12:06:27.567000,9,0.15
2014-05-23 12:08:30.591000,6,0.1
2014-05-23 12:10:33.616000,6,0.1
2014-05-23 12:12:36.640000,8,0.14
2014-05-23 12:14:39.666000,4,0.07
2014-05-23 12:16:42.691000,2,0.03
2014-05-23 12:18:45.715000,3,0.05
2014-05-23 12:20:48.741000,7,0.12
2014-05-23 12:22:51.766000,5,0.08
